id,name,author_name,inventory_status,short_description,original_price,discount,price,discount_rate,rating_average,review_count,quantity_sold,type_book,book_cover
14948164,Into the Arms of Strangers,Deborah Oppenheimer,available,"Into the Arms of Strangers
With a preface by Lord Richard Attenborough, a collection of accounts from some of the 10,000 children rescued from the Nazi Regime and brought to the UK by the...",224000,76000,148000,34,5.0,2,"{'text': 'Đã bán 24', 'value': 24}",sach_tieng_anh,Paperback
120166037,Sách: Scratch Challenge Made Easy Ages 7 -11,Carol Vorderman,available,"Trẻ em có thể phát triển các kỹ năng máy tính của mình với Scratch Challenge Made Easy , cuốn sách bài tập hoàn hảo dành cho những cơn ngứa máy tính mới chớm nở cho những thử thách Scratch lớn hơn,...",135000,0,135000,0,3.0,2,"{'text': 'Đã bán 3', 'value': 3}",sach_tieng_anh,Bìa mềm
7202929,The Hunt For Red October (Movie Tie-In),,available,"Don’t Miss the Original Series Tom Clancy’s Jack Ryan Starring John Krasinski!
 
The #1 New York Times bestseller that launched the phenomenal career of Tom Clancy–the gripping military thriller that...",235000,70000,165000,30,4.0,4,"{'text': 'Đã bán 16', 'value': 16}",sach_tieng_anh,Paperback
190705743,Shadow and Bone: Shadow and Bone : Book 1,,available,"Enter the Grishaverse with book one of the Shadow and Bone Trilogy by New York author, Leigh Bardugo. Perfect for fans of Laini Taylor and Sarah J. Maas.
Now with a stunning new cover and exclusive...",249000,0,249000,0,4.0,1,"{'text': 'Đã bán 2', 'value': 2}",sach_tieng_anh,Bìa mềm
179685869,My First Colours,,available,My First Colours introduces words for all the colours of the rainbow.,192000,96000,96000,50,5.0,1,"{'text': 'Đã bán 1', 'value': 1}",sach_tieng_anh,
171808017,Tactics for TOEIC: Listening and Reading Student's Book,,available,Khóa học này được thiết kế đặc biệt để phát triển các kỹ năng làm bài kiểm tra và ngôn ngữ cần thiết để làm tốt trong bài kiểm tra Nghe và Đọc TOEIC (R). Nó được xác nhận bởi Dịch vụ Kiểm tra Giáo...,458000,206000,252000,45,5.0,1,"{'text': 'Đã bán 4', 'value': 4}",sach_tieng_anh,
120437956,Sách: Lift the Flap Engineering - Sách tương tác tiếng Anh ,Usborne Publishing Ltd,available,"Lift-The-Flap Engineering
To make the world a better place, people need to overcome all sorts of challenges. Whether it's designing new medical technology, finding new ways to harness energy or...",222000,0,222000,0,5.0,1,"{'text': 'Đã bán 1', 'value': 1}",sach_tieng_anh,Bìa mềm
106360931,i-Learn Smart Start Grade 5 Teacher's book,.,available,i-Learn Smart Start là bộ giáo trình tiếng Anh gồm 5 cấp độ dành cho học sinh Tiểu học tại Việt Nam. Giáo trình được nghiên cứu và biên soạn bởi đội ngũ các tác giả quốc tế kết hợp với đội ngũ giảng...,168000,12000,156000,7,5.0,1,"{'text': 'Đã bán 2', 'value': 2}",sach_tieng_anh,
192951448,The Black Phone Stories (Movie Tie-in),Joe Hill,available,"
 
 
  The Black Phone Stories (Movie Tie-in) 
  Joe Hill’s award-winning story collection, originally published as 20th Century Ghosts, featuring “The Black Phone,” soon to be a major motion picture...",149000,7450,141550,5,5.0,1,"{'text': 'Đã bán 1', 'value': 1}",sach_tieng_anh,
31253546,The Yeti Who Came to Stay (khổ lớn),Caroline Richards,available,"When Billy hears a story about a mysterious figure called the yeti, he can't wait to meet one. But yetis don't  do they? Join Billy on his adventure to bring home a fun and hairy creature who gobbles...",297000,194000,103000,65,4.8,5,"{'text': 'Đã bán 25', 'value': 25}",sach_tieng_anh,Hardback
171289194,Learn with Ollie 1 Teacher's Book,,available,Learn with Ollie is an exciting series which aims to provide pre-primary children with the initial building blocks for future success in English. It focuses on early childhood development―not only at...,568000,68000,500000,12,2.5,2,"{'text': 'Đã bán 3', 'value': 3}",sach_tieng_anh,
138537255,Gustav Klimt: Drawings and Paintings,,available,"Với hình ảnh minh họa chất lượng hàng đầu, bao gồm cả bức ảnh mới về Stoclet Frieze nổi tiếng, cuốn sách theo chân Klimt qua vai trò nổi bật của ông trong phong trào Ly khai năm 1897, hình ảnh chân...",510000,0,510000,0,5.0,3,"{'text': 'Đã bán 4', 'value': 4}",sach_tieng_anh,Hardback
317653,"Paws Off, Cheddarface! (Geronimo Stilton, No. 6)",Geronimo Stilton,available,"Holey cheese, it was strange! All across New Mouse City, rodents kept telling me I'd done things I had no memory of. Was I going crazy? Had the cheese finally slipped off my cracker? No, that wasn't...",184000,67000,117000,36,5.0,1,"{'text': 'Đã bán 9', 'value': 9}",sach_tieng_anh,Paperback
173998657,High Note 3: Student's Book with online Practice,,available,"High Note is an intensive five-level course for upper-secondary students that bridges the gap between school life and young adulthood.    
 Designed to inspire modern teenagers to reach ambitious...",350000,70000,280000,20,5.0,1,"{'text': 'Đã bán 1', 'value': 1}",sach_tieng_anh,
193128680,Gold Experience 2nd Edition - B1+ Workbook,,available,"
 
 
  Gold Experience 2nd Edition - B1+ Workbook 
  The Workbook contains: 
  Consolidates the Student’s Book lessons with targeted practice, unit by unit 
  Additional practice of reading, writing,...",167200,0,167200,0,3.0,1,"{'text': 'Đã bán 3', 'value': 3}",sach_tieng_anh,
171022120,New Cambridge Igcse Ict Revision Guide,,available,"etts Cambridge IGCSE (R) ICT Revision Guide provides clear and accessible revision content to support all students, with lots of practice opportunities to build your confidence and help you prepare...",64000,24000,40000,38,5.0,1,"{'text': 'Đã bán 2', 'value': 2}",sach_tieng_anh,
23436892,Aspekte neu B2 Teil 1, Ute Koithan,available,"Das Lehr- und Arbeitsbuch (Kapitel 1–5) zu Aspekte neu B2 ermöglicht modularen und linearen Unterricht bereitet auf das Goethe-Zertifikat B2, TELC Deutsch B2 und das Österreichische Sprachdiplom...",355000,0,355000,0,5.0,1,"{'text': 'Đã bán 8', 'value': 8}",sach_tieng_anh,
26422880,"The Leader in Me: How Schools Around the World Are Inspiring Greatness, One Child at a Time",Dr Stephen R Covey,available,"In today's world, we are inundated with information about who to be, what to do, and how to live. But what if there was a way to learn not just what to think about, but how to think? A program that...",349000,0,349000,0,5.0,1,"{'text': 'Đã bán 9', 'value': 9}",sach_tieng_anh,Paperback
2027423,Harry Potter Part 5: Harry Potter And The Order Of The Phoenix (Paperback) (Harry Potter và Hội phượng hoàng) (English Book),Dr. Devin Dennie,available,"Harry Potter And The Order Of The Phoenix
There is a door at the end of a silent corridor. And it's haunting Harry Potter's dreams. Why else would he be waking in the middle of the night, screaming...",352000,134000,218000,38,5.0,7,"{'text': 'Đã bán 157', 'value': 157}",sach_tieng_anh,Paperback
2027425,Harry Potter Part 4: Harry Potter And The Goblet Of Fire (Paperback) Harry Potter và Chiếc cốc lửa (English Book),Dr. Devin Dennie,available,"Harry Potter And The Goblet Of Fire
Harry Potter and the Goblet of Fire is the pivotal fourth novel in the seven-part tale of Harry Potter's training as a wizard and his coming of age. Harry wants to...",352000,134000,218000,38,4.3,11,"{'text': 'Đã bán 184', 'value': 184}",sach_tieng_anh,Paperback
169517403,Career Paths Banking (ESP) Student's Pack 2 (Us Version) With Cross-Platform Application,,available,"Đây là chuỗi những sách chuyên ngành được thiết kế dành riêng cho những chuyên viên và học sinh trong các trường Nghề, Cao đẳng, Đại học, giúp phát triển tiếng Anh chuyên ngành mà họ cần để thành...",189000,43000,146000,23,5.0,1,"{'text': 'Đã bán 1', 'value': 1}",sach_tieng_anh,
169517389,Career Paths Electronics (Esp) Student's Book With Crossplatform Application,,available,"Đây là chuỗi những sách chuyên ngành được thiết kế dành riêng cho những chuyên viên và học sinh trong các trường Nghề, Cao đẳng, Đại học, giúp phát triển tiếng Anh chuyên ngành mà họ cần để thành...",189000,43000,146000,23,5.0,1,"{'text': 'Đã bán 2', 'value': 2}",sach_tieng_anh,
168962887,Tiếng Anh 6  Right On Teacher's book,,available,Right on ! là một khóa học 4 cấp độ dành cho học sinh trung học tiếng Anh. Bộ sách bao gồm chương trình học quốc gia của Bộ Giáo dục và Đào tạo Việt Nam (MOET) và liên kết chặt chẽ với Tham chiếu...,168000,12000,156000,7,5.0,1,"{'text': 'Đã bán 3', 'value': 3}",sach_tieng_anh,
2249447,DK Eyewitness Top 10 Malta and Gozo,Mary-Ann Gallagher,available,"An unbeatable, pocket-sized travel guide, packed with insider tips and ideas, colour maps, top 10 lists and a laminated pull-out map, all designed to help you see the very best of Malta and Gozo....",306000,102000,204000,33,5.0,2,"{'text': 'Đã bán 2', 'value': 2}",sach_tieng_anh,Paperback
2181943,It'S All About... Speedy Trains,Kingfisher,available,"Speedy Trains tells you everything you want to know about trains, from building the first railways to steam engines and trains that hover above the rails. Learn about trains that go underground,...",165000,62000,103000,38,5.0,2,"{'text': 'Đã bán 18', 'value': 18}",sach_tieng_anh,Paperback
21060565,Geronimo Stilton Special Editions : The Hunt For The Hundredth Key,Geronimo Stilton,available,"THE HUNT OF THE HUNDREDTH KEY
My sister,Thea,had discovered an enormouse old castle built by the founder of new Mouse City!She and Trap dragged me along with them to explore it.Inside, we found one...",188000,66000,122000,35,5.0,1,"{'text': 'Đã bán 6', 'value': 6}",sach_tieng_anh,Bìa mềm
3853551,"Go, Diego, Go!: Phonics Box Set #1 With Cd",,available,"Go, Diego, Go!: Phonics Box Set #1 With Cd
KNOCK, KNOCK, KNOCK. Pack up your games, dismantle your toys, practise your manners and muffle your noise. Straighten your face, where your smile used to...",392000,132000,260000,34,5.0,1,"{'text': 'Đã bán 7', 'value': 7}",sach_tieng_anh,Paperback
3855077,Scholastic Phonics Readers B (With 12 Books + 2 CDs),Scholastic,available,"Scholastic Phonics Readers carefully guide and support children, so they will be able to read these books on their own and have the early success they need to become fluent, lifelong readers. Phonics...",384000,140000,244000,36,5.0,2,"{'text': 'Đã bán 52', 'value': 52}",sach_tieng_anh,Paperback
2466489,Delicious Gifts,Rob Kirby,available,"Delicious Gifts celebrates the best, beautifully styled, handcrafted food gifts for all occasions, direct from Rob and Amber Kirby's family kitchen. Eighty delightful recipes are accompanied by...",656000,221000,435000,34,4.8,4,"{'text': 'Đã bán 47', 'value': 47}",sach_tieng_anh,Hardback
120453420,"sách Coding Projects with Scratch Made Easy, Ages 8-12 (Key Stage 2) : Beginner Level Scratch Computer Coding Exercises",DK,available,"sách Coding Projects with Scratch Made Easy, Ages 8-12 (Key Stage 2) : Beginner Level Scratch Computer Coding Exercises

A perfect introduction to coding for young minds! This updated step-by-step...",181000,8000,173000,4,3.0,1,"{'text': 'Đã bán 3', 'value': 3}",sach_tieng_anh,Bìa mềm
11212854,Career Paths Management II (Esp) Student's Book With Crossplatform Application,Virginia Evans - Jenny Dooley,available,Career Paths: Management II is a new educational resource for management professionals who want to improve their English communication in a work environment. Incorporating career-specific vocabulary...,264000,89000,175000,34,4.0,2,"{'text': 'Đã bán 14', 'value': 14}",sach_tieng_anh,Paperback
46782120,Sách học tiếng Pháp: Grammaire essentielle du francais : Livre + CD A2,,available,"100 % FLE Grammaire essentielle francais - A2 - Livre + CDmp3 + 675 EXERCICES
Vous souhaitez progresser en français et vous préparer aux niveaux A2 (DELF, TCF, TEF) ? Grammaire essentielle du...",762000,0,762000,0,5.0,1,"{'text': 'Đã bán 3', 'value': 3}",sach_tieng_anh,Paperback
106215660,Achievers A1+ Workbook with Audio CD,.,available,"Achievers là bộ sách sáu cấp độ hoàn toàn mới dành cho thanh thiếu niên được kết hợp nhiều chủ đề thú vị, hợp lứa tuổi, cùng những tài liệu hấp dẫn, thực tế để hỗ trợ học sinh đạt kết quả cao...",161000,0,161000,0,5.0,5,"{'text': 'Đã bán 17', 'value': 17}",sach_tieng_anh,Bìa mềm
